stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F00350,Ady lépcső,47.543425,18.94502,,,,2.0,134.0
F00351,Adyliget,47.547259000000004,18.938264,,,,1.0,-61.0
F00352,Adyliget,47.546963,18.93873,,,,1.0,119.0
F00353,Villám utca,47.545041999999995,18.952482,,,,1.0,-156.0
F00354,Villám utca,47.545204,18.952734,,,,1.0,24.0
F00355,Nagyrét utca,47.546566,18.952831,,,,2.0,67.0
F00356,Bükkfa utca,47.546459999999996,18.960476999999997,,,,1.0,-71.0
F00357,Bükkfa utca,47.546478,18.960012,,,,1.0,109.0
F00358,Hunyadi János utca,47.548567999999996,18.964776999999998,,,,1.0,-5.0
F00359,Hunyadi János utca,47.548037,18.964619,,,,2.0,175.0
F00360,Kossuth Lajos utca,47.552138,18.964307,,,,1.0,7.0
F00361,Kossuth Lajos utca,47.552039,18.964107000000002,,,,1.0,-165.0
F00362,Kerényi Frigyes utca,47.553017,18.949359,,,,1.0,-11.0
F00363,Kerényi Frigyes utca,47.553079,18.949185999999997,,,,1.0,169.0
F00364,Ábránd utca,47.55131,18.947242000000003,,,,2.0,-11.0
F00365,Ábránd utca,47.551598,18.947001999999998,,,,2.0,167.0
F00366,Turul utca,47.548119,18.949719,,,,2.0,-35.0
F00367,Turul utca,47.548308,18.949360000000002,,,,2.0,146.0
F00368,Széchenyi utca,47.547714,18.954457,,,,1.0,-67.0
F00369,Széchenyi utca,47.547534999999996,18.954629999999998,,,,1.0,113.0
F00370,Turul utca (kishíd),47.548944,18.951784,,,,1.0,-31.0
F00371,Turul utca (kishíd),47.548881,18.951678,,,,1.0,149.0
F00372,Gondozási Központ,47.514371000000004,19.015504999999997,,,,1.0,-33.0
F00373,Gondozási Központ,47.514121,19.015622,,,,2.0,147.0
F00374,Arany János utca,47.554736,18.946079,,,,2.0,-11.0
F00375,Arany János utca,47.554853,18.945907000000002,,,,2.0,169.0
F00376,Szirom utca,47.557959999999994,18.940333,,,,2.0,-54.0
F00377,Szirom utca,47.557682,18.940706,,,,2.0,123.0
F00378,Kerekhegyi utca,47.559859,18.94191,,,,2.0,68.0
F00379,Kerekhegyi utca,47.560371999999994,18.942016,,,,2.0,158.0
F00380,Máriaremetei kegytemplom,47.562785999999996,18.946089999999998,,,,2.0,-33.0
F00381,Máriaremetei kegytemplom,47.562408000000005,18.945732,,,,2.0,-119.0
F00382,Köztársaság utca,47.566112,18.942934,,,,2.0,-33.0
F00383,Köztársaság utca,47.566417,18.942349,,,,2.0,148.0
F00384,Honfoglalás utca,47.568771999999996,18.940391,,,,2.0,-31.0
F00385,Honfoglalás utca,47.568852,18.940151,,,,2.0,149.0
F00387,"Budaliget, Géza fejedelem útja",47.567706,18.93626,,,,2.0,-104.0
F00388,Csatlós utca,47.558251,18.948844,,,,1.0,-4.0
F00389,Csatlós utca,47.558772,18.948591,,,,1.0,171.0
F00390,Máriaremetei kegytemplom,47.562612,18.947587,,,,1.0,-12.0
F00391,Máriaremetei kegytemplom,47.562171,18.947588,,,,1.0,168.0
F00392,Bölény utca,47.564925,18.950028,,,,1.0,50.0
F00393,Bölény utca,47.565357,18.950452,,,,1.0,-135.0
F00394,Solymári elágazás,47.566764,18.955273000000002,,,,1.0,-59.0
F00395,Solymári elágazás,47.5668,18.954915,,,,1.0,121.0
F00396,Szarvashegy utca,47.56925,18.948757,,,,1.0,-60.0
F00397,Szarvashegy utca,47.569241,18.948558,,,,1.0,120.0
F00398,Örökzöld utca,47.572303999999995,18.944432,,,,2.0,-31.0
F00399,Örökzöld utca,47.571855,18.944712,,,,2.0,149.0
F00400,Templom utca (Kultúrkúria),47.564538,18.960194,,,,1.0,-68.0
F00401,Templom utca (Kultúrkúria),47.564591,18.959649,,,,1.0,113.0
F00402,Községház utca,47.562427,18.963254,,,,1.0,-25.0
F00403,Községház utca,47.562962,18.962741,,,,1.0,157.0
F00404,Mikszáth Kálmán utca,47.559154,18.965664,,,,1.0,-31.0
F00405,Mikszáth Kálmán utca,47.559712,18.965132,,,,1.0,155.0
F00406,Kölcsey utca,47.555269,18.965923,,,,2.0,20.0
F00407,Kölcsey utca,47.555673999999996,18.965935,,,,2.0,-161.0
F00408,Szent János Kórház,47.509594,19.010039000000003,,,,2.0,28.0
F00409,Szent János Kórház,47.509728,19.009813,,,,2.0,89.0
F00410,Szent János Kórház,47.509818,19.0098,,,,1.0,84.0
F00411,Szent János Kórház,47.509837,19.009411,,,,2.0,-90.0
F00412,Széll Kálmán tér,47.507673,19.024615,,,,1.0,-88.0
F00414,Kelemen László utca,47.522240000000004,18.990804,,,,1.0,51.0
F00415,Kelemen László utca,47.522366,18.990764000000002,,,,1.0,-128.0
F00416,Széher út 16.,47.521951,18.984624,,,,2.0,137.0
F00417,Bölöni György utca / Széher út,47.524126,18.980545000000003,,,,2.0,125.0
F00422,Széll Kálmán tér,47.507475,19.023858999999998,,,,1.0,
F00423,Vöröstorony utca,47.528558000000004,18.999495,,,,1.0,-96.0
F00424,Vöröstorony utca,47.52845,18.9998,,,,1.0,83.0
F00425,Nyúl utca,47.508722999999996,19.018044,,,,2.0,-79.0
F00426,Nyúl utca,47.508669,19.017872,,,,2.0,101.0
F00427,Nyúl utca,47.509002,19.017007999999997,,,,1.0,-79.0
F00428,Nyúl utca,47.508625,19.018867,,,,1.0,102.0
F00429,Akadémia,47.519534,18.993449,,,,1.0,-45.0
F00430,Akadémia,47.519337,18.9939,,,,2.0,135.0
F00431,Akadémia,47.518914,18.994153,,,,1.0,135.0
F00432,Akadémia,47.519292,18.994126,,,,2.0,-45.0
F00433,Tücsök utca,47.585487,18.99759,,,,2.0,-36.0
F00434,Tücsök utca,47.58546,18.997429999999998,,,,2.0,141.0
F00435,Pusztadombi utca,47.602488,19.056793,,,,2.0,-62.0
F00436,Égető utca,47.604054,19.052418,,,,2.0,-67.0
F00437,Táncsicsihály utca,47.602723,19.051234,,,,2.0,-157.0
F00438,Gulácsy Lajos utca,47.602641999999996,19.048242000000002,,,,2.0,28.0
F00439,Gulácsy Lajos utca,47.602534000000006,19.048003,,,,2.0,-152.0
F00440,Szőlőkert utca,47.554889,19.040682,,,,2.0,-166.0
F00441,Szőlőkert utca,47.554633,19.040776,,,,1.0,14.0
F00442,Donát utca,47.604207,19.043933,,,,2.0,103.0
F00443,Bojtár utca 49.,47.55944,19.039791,,,,2.0,-79.0
F00444,Bojtár utca 49.,47.559517,19.038171,,,,2.0,100.0
F00445,Templom utca,47.600312,19.04662,,,,2.0,22.0
F00446,Templom utca,47.600122999999996,19.046354,,,,2.0,-158.0
F00447,Hősök tere,47.598153,19.043986999999998,,,,2.0,-64.0
F00448,Hősök tere,47.597839,19.044652,,,,2.0,113.0
F00449,Tamás utca,47.599601,19.041154000000002,,,,2.0,-62.0
F00450,Tamás utca,47.599385,19.041447,,,,2.0,118.0
F00451,Pince köz,47.601572,19.036089,,,,2.0,-152.0
F00452,Hősök tere,47.597596,19.045662,,,,2.0,4.0
F00453,Hősök tere,47.598063,19.045569,,,,2.0,-176.0
F00454,Zemplén Győző utca,47.596121000000004,19.04553,,,,2.0,5.0
F00455,Zemplén Győző utca,47.595419,19.045317,,,,2.0,-178.0
F00456,Nád utca,47.593989,19.049120000000002,,,,2.0,90.0
F00457,Nád utca,47.594115,19.048442,,,,2.0,-82.0
F00458,Pünkösdfürdő utca,47.594962,19.051673,,,,1.0,-153.0
F00459,Pünkösdfürdő utca,47.594908000000004,19.051833,,,,1.0,27.0
F00460,Békásmegyer,47.598126,19.054266000000002,,,,2.0,27.0
F00461,Békásmegyer,47.597883,19.05408,,,,2.0,26.0
F00462,Szolgáltatóház,47.601212,19.058056,,,,1.0,25.0
F00463,Szolgáltatóház,47.601213,19.057923000000002,,,,1.0,-155.0
F00464,Hímző utca,47.5972,19.058734,,,,2.0,-83.0
F00465,Hímző utca,47.597046999999996,19.059504999999998,,,,2.0,95.0
F00466,Medgyessy Ferenc utca,47.59489,19.058162,,,,1.0,96.0
F00467,Medgyessy Ferenc utca,47.595079,19.056766,,,,1.0,-81.0
F00468,Békásmegyer,47.597471,19.056261,,,,1.0,-64.0
F00469,Békásmegyer,47.598146,19.055822,,,,2.0,-156.0
F00471,Békásmegyer,47.598594,19.055064,F00471,,CSF00471,2.0,26.0
F00472,Békásmegyer,47.597587,19.054133,F00472,,CSF00471,2.0,-155.0
F00473,Madzsar József utca / Pünkösdfürdő utca,47.595277,19.054425,,,,1.0,-85.0
F00474,Madzsar József utca / Pünkösdfürdő utca,47.595124,19.054572,,,,2.0,101.0
F00475,Madzsar József utca / Pünkösdfürdő utca,47.594861,19.053747,,,,2.0,23.0
F00476,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.052789999999998,,,,2.0,-155.0
F00477,Szent István utca,47.592415,19.052111,,,,2.0,25.0
F00478,Csillaghegy,47.585803999999996,19.047125,,,,2.0,100.0
F00479,Csillaghegy,47.58611,19.045371,,,,2.0,-78.0
F00480,Csillaghegy,47.585947999999995,19.044932,F00480,,CSF00481,2.0,26.0
F00481,Csillaghegy,47.586271999999994,19.045078,F00481,,CSF00481,2.0,-153.0
F00482,Szent István utca,47.590814,19.049851,,,,2.0,-122.0
F00483,Aquincum,47.567968,19.048641,F00483,,CSF00483,2.0,-15.0
F00484,Aquincum,47.566541,19.048814,F00484,,CSF00483,2.0,179.0
F00485,Római tér,47.569796999999994,19.048509,,,,1.0,-8.0
F00486,Monostori út,47.57314,19.050621,,,,2.0,97.0
F00487,Rómaifürdő,47.576225,19.048721,F00487,,CSF00487,2.0,6.0
F00488,Rómaifürdő,47.575145,19.048415,F00488,,CSF00487,2.0,-174.0
F00489,Rómaifürdő,47.575562,19.049067,,,,1.0,6.0
F00490,Czetz János köz,47.578653,19.050501999999998,,,,2.0,91.0
F00491,Czetz János köz,47.578737,19.05013,,,,2.0,-89.0
F00492,Czetz János köz,47.578998,19.048961,,,,1.0,-176.0
F00493,Attila utca,47.579328000000004,19.052762,,,,2.0,24.0
F00494,Attila utca,47.579696999999996,19.052895,,,,2.0,-145.0
F00495,Huba utca,47.581342,19.054477,,,,2.0,22.0
F00496,Huba utca,47.581657,19.054543,,,,2.0,-149.0
F00497,Hunyadi utca,47.584949,19.056099,,,,2.0,12.0
F00498,Hunyadi utca,47.584804999999996,19.0559,,,,2.0,-168.0
F00499,Pók utca,47.565278,19.05797,,,,2.0,-80.0
F00500,Dósa utca,47.575751000000004,19.056723,,,,1.0,-84.0
F00501,Dósa utca,47.575598,19.057560000000002,,,,1.0,96.0
F00502,Kadosa utca,47.571259999999995,19.054129999999997,,,,2.0,101.0
F00504,Sujtás utca,47.563461,19.050926999999998,,,,2.0,20.0
F00505,Záhony utca,47.561375,19.048229,,,,2.0,48.0
F00506,Záhony utca,47.562206,19.048163,,,,1.0,12.0
F00507,Záhony utca,47.560974,19.04714,,,,1.0,-166.0
F00508,Kaszásdűlő,47.557097999999996,19.04617,,,,1.0,14.0
F00509,Kaszásdűlő,47.556567,19.045533,,,,1.0,-165.0
F00510,Kaszásdűlő,47.556508,19.045133,F00510,,CSF00511,2.0,25.0
F00511,Kaszásdűlő,47.557039,19.045372,F00511,,CSF00511,2.0,-158.0
F00512,Kaszásdűlő utca,47.557642,19.041678,,,,2.0,-166.0
F00513,Kaszásdűlő utca,47.558289,19.042063,,,,2.0,15.0
F00514,Dinamó utca,47.563968,19.036284,,,,1.0,25.0
F00515,Kunigunda útja,47.560105,19.033545,,,,2.0,101.0
F00516,Kunigunda útja,47.560362,19.035022,,,,2.0,-167.0
F00517,Kunigunda útja,47.55993,19.035594,,,,1.0,-80.0
F00518,Orbán Balázs út,47.555809,19.026945,,,,1.0,-19.0
F00519,Orbán Balázs út,47.556403,19.026307,,,,1.0,153.0
F00520,Bojtár utca (Bécsi út),47.560099,19.024711,,,,1.0,-15.0
F00521,Bojtár utca,47.559002,19.024898,,,,1.0,162.0
F00522,Óbudai temető,47.566232,19.021931,,,,1.0,-27.0
F00523,Óbudai temető,47.565923,19.023258,,,,2.0,43.0
F00524,Óbudai temető,47.56572,19.022755,,,,1.0,-137.0
F00529,Szőlővész utca,47.575818,19.013692000000002,,,,1.0,141.0
F00530,Ürömhegyi út,47.577568,19.010637,,,,2.0,-56.0
F00531,Ürömhegyi út,47.577738000000004,19.010013,,,,2.0,124.0
F00532,Üröm vasúti megállóhely,47.581522,19.002246,,,,2.0,-49.0
F00533,Üröm vasúti megállóhely,47.581684,19.001794,,,,2.0,131.0
F00534,Királyhelmec utca,47.553016,19.02244,,,,2.0,132.0
F00535,Farkastorki út,47.553803,19.021193,,,,2.0,134.0
F00536,Királyhelmec utca,47.553509999999996,19.021867999999998,,,,2.0,-46.0
F00537,Judit utca,47.556113,19.018256,,,,2.0,-46.0
F00538,Judit utca,47.556005,19.018282,,,,2.0,134.0
F00539,Laborc utca,47.557758,19.015544000000002,,,,2.0,-54.0
F00540,Laborc utca,47.557633,19.015638,,,,2.0,126.0
F00541,Jablonka út 53.,47.558945,19.013151999999998,,,,2.0,-53.0
F00542,Jablonka út 58.,47.559071,19.012753,,,,2.0,134.0
F00543,Jablonka út 73.,47.5605,19.010959,,,,2.0,-39.0
F00544,Jablonka út 74.,47.560266,19.011131,,,,2.0,141.0
F00545,Jablonka út,47.562090999999995,19.008167,,,,2.0,-11.0
F00546,Erdőalja út,47.559451,19.006597,,,,2.0,90.0
F00547,Áldomás utca,47.561846,19.03558,,,,2.0,9.0
F00548,Áldomás utca,47.562026,19.035513,,,,1.0,-170.0
F00549,Kubik utca,47.562554,19.023634,,,,1.0,-16.0
F00550,Kubik utca,47.561331,19.02382,,,,1.0,152.0
F00551,Hedvig utca,47.556065999999994,19.011267,,,,2.0,-31.0
F00552,Hedvig utca,47.556065999999994,19.011148000000002,,,,2.0,149.0
F00553,Erdőalja út 43.,47.553513,19.014006,,,,2.0,-28.0
F00554,Viharhegyi út,47.552654,19.014442000000003,,,,2.0,154.0
F00555,Viharhegyi út,47.553113,19.014349,,,,2.0,-13.0
F00556,Körtvélyes köz,47.553338000000004,19.017351,,,,2.0,-82.0
F00557,Körtvélyes utca,47.553217,19.017367,,,,2.0,98.0
F00558,Óbudai temető,47.56438,19.022503,,,,1.0,164.0
F00559,Iskola,47.550401,19.016067,,,,2.0,-49.0
F00560,Iskola,47.550168,19.016306,,,,2.0,125.0
F00561,Királylaki út,47.549056,19.014843,,,,2.0,-54.0
F00562,Királylaki út,47.548813,19.015122,,,,2.0,124.0
F00563,Máramaros út,47.546588,19.017132,,,,2.0,121.0
F00564,Táborhegyi út,47.550156,19.025896,,,,2.0,-50.0
F00565,Táborhegyi út,47.549711,19.026363,,,,1.0,137.0
F00566,Bécsi út / Vörösvári út,47.548659,19.027812,,,,1.0,-46.0
F00567,Bécsi út / Vörösvári út,47.547895000000004,19.029632,,,,1.0,72.0
F00568,Bécsi út / Vörösvári út,47.548489000000004,19.028994,F00568,,CSF00568,1.0,
F00569,Bécsi út / Vörösvári út,47.548766,19.02937,,,,1.0,
F00570,Bécsi út / Vörösvári út,47.548381,19.029564999999998,,,,1.0,142.0
F00573,"Óbuda, Bogdáni út",47.550712,19.041826,,,,1.0,11.0
F00574,"Óbuda, Bogdáni út",47.550540999999996,19.042066000000002,,,,1.0,-174.0
F00575,"Óbuda, Bogdáni út",47.550127,19.041973000000002,,,,1.0,171.0
F00576,Bogdáni út,47.550154,19.043979,,,,1.0,7.0
F00577,Bogdáni út,47.548409,19.043101999999998,,,,1.0,-171.0
F00578,Filatorigát,47.551858,19.046356,F00578,,CSF00579,2.0,-27.0
F00579,Filatorigát,47.551947999999996,19.046129999999998,F00579,,CSF00579,2.0,153.0
F00580,Raktár utca,47.545288,19.042837,,,,1.0,10.0
F00581,Raktár utca,47.544947,19.042757,,,,1.0,10.0
F00582,Raktár utca,47.545085,19.042331,,,,2.0,
F00583,Raktár utca,47.544713,19.042212,,,,1.0,-170.0
F00584,Óbudai rendelőintézet,47.546735,19.032621,,,,1.0,-44.0
F00585,Óbudai rendelőintézet,47.545493,19.033634,,,,1.0,139.0
F00586,Óbudai rendelőintézet,47.545957,19.033456,,,,1.0,-42.0
F00587,Óbudai rendelőintézet,47.544878000000004,19.034772,,,,1.0,137.0
F00588,Vihar utca,47.543987,19.036393,,,,2.0,-43.0
F00589,Szőlő utca,47.543529,19.036473,,,,2.0,134.0
F00590,Váradi utca,47.543524,19.029926,,,,1.0,171.0
F00591,Váradi utca,47.54383,19.029979,,,,1.0,-10.0
F00592,Váradi utca,47.543506,19.031466,,,,1.0,-102.0
F00594,Szentargit Kórház,47.540646,19.030910000000002,,,,1.0,-15.0
F00595,Szentargit Kórház,47.540304,19.030923,,,,1.0,165.0
F00596,Szentargit Kórház,47.539891,19.031348,,,,1.0,-16.0
F00597,Szentargit Kórház,47.540366999999996,19.030803,,,,1.0,166.0
F00598,Katinyi mártírok parkja,47.532615,19.036517,,,,1.0,-41.0
F00599,Katinyi mártírok parkja,47.532318,19.036703,,,,1.0,140.0
F00600,Katinyi mártírok parkja,47.532525,19.036716000000002,,,,1.0,-40.0
F00601,Katinyi mártírok parkja,47.532399,19.03645,,,,1.0,143.0
F00602,Galagonya utca,47.530133,19.039386,,,,1.0,-165.0
F00603,Nagyszombat utca,47.531833,19.040023,,,,1.0,-8.0
F00604,Tímár utca,47.535152000000004,19.039969,,,,1.0,2.0
F00605,Tímár utca,47.534333000000004,19.03973,,,,1.0,180.0
F00606,Kiscelli utca,47.538723,19.0405,,,,1.0,8.0
F00607,Kiscelli utca,47.539244000000004,19.040407000000002,,,,1.0,-168.0
F00608,Remetehegyi út,47.535342,19.027243,,,,2.0,115.0
F00609,Mikoviny utca,47.532140000000005,19.029051000000003,,,,2.0,-20.0
F00610,Kőzet utca,47.532878000000004,19.028453,,,,2.0,158.0
F00611,Flórián tér,47.542896,19.042251999999998,,,,1.0,11.0
F00612,Flórián tér,47.541987,19.04119,,,,1.0,-166.0
F00613,Flórián tér,47.541664000000004,19.040088,,,,1.0,-49.0
F00614,Flórián tér,47.541517,19.03996,,,,1.0,-50.0
F00615,Flórián tér,47.541109000000006,19.040538,,,,1.0,135.0
F00616,Flórián tér,47.541672,19.039184,,,,1.0,140.0
F00617,ATI,47.570567,19.018314,,,,1.0,-30.0
F00618,ATI,47.56955,19.018939000000003,,,,2.0,150.0
F00619,Szentlélek tér,47.539883,19.045892000000002,,,,1.0,-69.0
F00620,Szentlélek tér,47.539802,19.046329999999998,,,,1.0,-70.0
F00621,Szentlélek tér,47.540209999999995,19.045904,,,,2.0,-93.0
F00622,Szentlélek tér,47.540165,19.046263,,,,2.0,-73.0
F00623,Szentlélek tér,47.540126,19.046437,,,,1.0,-61.0
F00624,Szentlélek tér,47.539541,19.047207,F00624,,CSF00625,2.0,-2.0
F00625,Szentlélek tér,47.53973,19.047114,F00625,,CSF00625,2.0,178.0
F00626,Szentlélek tér,47.539592999999996,19.045207,,,,1.0,-73.0
F00627,Szentlélek tér,47.539694,19.045773,,,,2.0,-66.0
F00628,Szentlélek tér,47.539190000000005,19.045679999999997,,,,2.0,101.0
F00629,Szentlélek tér,47.539377,19.045937,,,,1.0,101.0
F00630,Bóbita utca,47.572851,19.016226,,,,1.0,-35.0
F00631,Bóbita utca,47.571951,19.016865,,,,1.0,150.0
F00632,Tímár utca,47.534328,19.045068,F00632,,CSF00632,2.0,34.0
F00633,Tímár utca,47.533599,19.044218,F00633,,CSF00632,2.0,-147.0
F00634,Szélvész utca,47.531479,19.020342000000003,,,,1.0,-68.0
F00635,Szélvész utca,47.531371,19.020382,,,,1.0,112.0
F00636,Madzsar József utca /adrianus utca,47.603002000000004,19.059267000000002,,,,2.0,25.0
F00637,Madzsar József utca /adrianus utca,47.604017999999996,19.060836,,,,1.0,-88.0
F00638,Hadrianus utca,47.604009000000005,19.06335,,,,2.0,-89.0
F00639,Hadrianus utca,47.603937,19.062951,,,,1.0,90.0
F00641,"Békásmegyer, Újmegyeri tér",47.603028,19.066315,,,,2.0,71.0
F00642,"Békásmegyer, Újmegyeri tér",47.602615,19.066022,,,,2.0,-122.0
F00644,"Békásmegyer, Újmegyeri tér",47.602821,19.066448,,,,2.0,-125.0
F00645,Bálint György utca,47.599277,19.064971,,,,2.0,26.0
F00646,Bálint György utca,47.600041999999995,19.065144,,,,1.0,179.0
F00649,Hatvany Lajos utca / Juhász Gyula utca,47.597174,19.063294,,,,2.0,-155.0
F00650,Hatvany Lajos utca / Juhász Gyula utca,47.596857,19.06255,,,,2.0,95.0
F00653,Boglár utca,47.594809000000005,19.060568,,,,2.0,-84.0
F00654,Pünkösdfürdő,47.594439,19.065793,,,,1.0,-84.0
F00655,Pünkösdfürdő,47.594322,19.066352,,,,1.0,96.0
F00656,Sinkovits Imre utca,47.589636,19.065606,,,,2.0,4.0
F00657,Sinkovits Imre utca,47.589969,19.065513,,,,1.0,-175.0
F00658,Mátyás király út,47.58478,19.065032000000002,,,,2.0,4.0
F00659,Mátyás király út,47.585068,19.064953,,,,1.0,-176.0
F00660,Szent János utca,47.579923,19.0641,,,,1.0,10.0
F00661,Szent János utca,47.578790000000005,19.063728,,,,1.0,-170.0
F00662,Nimród utca,47.575821999999995,19.06269,,,,2.0,-171.0
F00663,Nimród utca,47.575696,19.062837,,,,2.0,9.0
F00664,Nánási út,47.570279,19.061613,,,,2.0,-177.0
F00665,Silvanus sétány,47.567192999999996,19.061506,,,,2.0,179.0
F00666,Aquincum,47.567333000000005,19.049398999999998,,,,1.0,-16.0
F00667,Aquincum,47.567585,19.048854000000002,,,,1.0,164.0
F00668,Aquincum,47.566424,19.049798000000003,,,,1.0,-36.0
F00669,Laborc utca,47.552221,19.027823,,,,1.0,175.0
F00670,Csillaghegyi út / Bojtár utca,47.56051,19.031126999999998,,,,2.0,-79.0
F00671,Csillaghegyi út / Bojtár utca,47.56095,19.029878,,,,2.0,-171.0
F00672,Zúzmara utca,47.552215000000004,19.023782,,,,2.0,-32.0
F00673,Zúzmara utca,47.551792999999996,19.024022,,,,2.0,148.0
F00674,Verhovina utca,47.554504,19.020356,,,,2.0,-39.0
F00676,Szamos utca,47.582828000000006,19.064792999999998,,,,2.0,4.0
F00677,Szamos utca,47.582001,19.064487,,,,1.0,-172.0
F00678,Óbudai autóbuszgarázs,47.568014,19.026276,F00678,,CSF00678,1.0,53.0
F00679,Óbudai autóbuszgarázs,47.568014,19.026023000000002,,,,1.0,-133.0
F00680,Bécsi út / Vörösvári út,47.550117,19.028768,,,,1.0,-20.0
F00681,Kisbojtár utca,47.559888,19.026769,,,,2.0,-109.0
F00682,Bercsényi utca,47.585543,19.051485999999997,,,,2.0,-83.0
F00683,Bercsényi utca,47.585399,19.051925,,,,2.0,97.0
F00684,Selmeci utca,47.535745,19.033673999999998,,,,1.0,-28.0
F00685,Selmeci utca,47.536042,19.033355,,,,1.0,152.0
F00686,Selmeci utca,47.536311,19.033395000000002,,,,1.0,-26.0
F00687,Selmeci utca,47.535505,19.033659,,,,2.0,152.0
F00688,Kolostor út,47.533228,19.02577,,,,2.0,19.0
F00690,Magnólia utca,47.564732,19.030742,,,,2.0,-172.0
F00691,Madridi utca,47.546519,19.097433,,,,1.0,-166.0
F00692,Madridi utca,47.546636,19.097633,,,,1.0,14.0
F00693,Angyalföld vasútállomás,47.550146000000005,19.091379,,,,1.0,19.0
F00697,Fóti út,47.582435,19.08161,,,,2.0,-177.0
F00698,Fóti út,47.583613,19.08193,,,,2.0,3.0
F00699,"Újpest, Fóti út",47.582663000000004,19.082353,,,,1.0,130.0
F00700,Tímár utca,47.572325,19.080806,,,,2.0,-176.0
F00701,Tímár utca,47.572379,19.080952,,,,2.0,4.0
F00702,Zsilip utca,47.567927000000005,19.080019,,,,2.0,-166.0
F00703,Zsilip utca,47.568812,19.080470000000002,,,,1.0,11.0
F00704,Károlyi István utca,47.565589,19.079234,,,,2.0,-168.0
F00705,Károlyi István utca,47.564953,19.079213,,,,2.0,12.0
F00706,"Újpest, Árpád út hajóállomás",47.562108,19.078448,,,,2.0,3.0
F00707,"Megyer, Julianus barát utca",47.584925,19.086157999999998,,,,2.0,-2.0
F00708,Gárdonyi Géza utca,47.58424,19.090438,,,,2.0,121.0
F00709,Megyeri temető,47.582507,19.090767,,,,1.0,-144.0
F00710,Megyeri temető,47.58141,19.089955,,,,1.0,36.0
F00711,Fiumei út,47.582551,19.085997,,,,2.0,5.0
F00712,Megyeri út / Fóti út,47.579636,19.088653,,,,2.0,126.0
F00713,Megyeri út / Fóti út,47.579396,19.087494,,,,1.0,-146.0
F00714,Megyeri út / Fóti út,47.580286,19.088731,,,,1.0,33.0
F00715,Megyeri út,47.579646999999994,19.088983,,,,1.0,-57.0
F00716,"Megyer, Szondi utca",47.585797,19.094678,,,,1.0,56.0
F00717,"Megyer, Szondi utca",47.5856,19.094053,,,,1.0,-158.0
F00718,"Megyer, Szondi utca",47.586247,19.095104,,,,1.0,36.0
F00720,Homoktövis utca,47.594008,19.113778,,,,1.0,-74.0
F00721,Megyeri út,47.593838,19.113684,,,,1.0,103.0
F00722,"Káposztásmegyer,ogyoródi-patak",47.598483,19.121269,,,,2.0,-79.0
F00723,"Káposztásmegyer,egyeri út",47.593184,19.120070000000002,,,,2.0,-166.0
F00724,Megyeri út,47.593175,19.12023,,,,2.0,14.0
F00725,"Káposztásmegyer,egyeri út",47.59342,19.120491,,,,2.0,
F00726,Szíjgyártó utca,47.58923,19.114919,,,,2.0,50.0
F00727,Szíjgyártó utca,47.588852,19.114107999999998,,,,2.0,-133.0
F00728,Homoktövis utca,47.589417,19.11831,,,,2.0,127.0
F00729,Homoktövis utca (Óvoda),47.590047,19.117354000000002,,,,2.0,-50.0
F00730,Gimnázium,47.582749,19.106177,,,,2.0,33.0
F00731,Gimnázium,47.582677000000004,19.105938000000002,,,,2.0,-147.0
F00732,Művelődési Központ,47.579755,19.109307,,,,1.0,-59.0
F00733,Művelődési Központ,47.579639,19.109041,,,,1.0,123.0
F00734,Járműtelep utca,47.582863,19.116848,,,,1.0,-6.0
F00735,Járműtelep utca,47.582539000000004,19.117047,,,,2.0,0.0
F00736,Járműtelep utca,47.582099,19.1169,,,,2.0,180.0
F00737,Járműtelep utca,47.581897999999995,19.116665,,,,2.0,-177.0
F00738,Galopp utca,47.580597,19.116672,,,,1.0,9.0
F00739,Hajló utca,47.578773,19.112377,,,,1.0,-84.0
F00740,Hajló utca,47.578593,19.112616,,,,1.0,94.0
F00741,Óceán-árok utca,47.577995,19.115942,,,,1.0,11.0
F00742,"Káposztásmegyer, Szilas-patak",47.577657,19.115153,,,,1.0,166.0
F00743,Óceán-árok utca,47.578088,19.116151000000002,,,,2.0,11.0
F00744,Óceán-árok utca,47.577715999999995,19.115915,,,,2.0,-170.0
F00745,Óceán-árok utca,47.578358,19.115752,,,,1.0,-158.0
F00746,"Káposztásmegyer, Szilas-patak",47.577279,19.114435,,,,2.0,117.0
F00747,Ugró Gyula sor,47.580363,19.099139,,,,1.0,-91.0
F00748,Erdősor út,47.578093,19.106953,,,,1.0,32.0
F00749,Erdősor út,47.578003,19.106647,,,,1.0,-148.0
F00750,"Újpest, Erdősor út",47.577842,19.105729999999998,,,,1.0,-55.0
F00751,Iglói utca,47.573661,19.102987,,,,1.0,-174.0
F00752,Vadgesztenye utca,47.575378,19.104398,,,,1.0,33.0
F00753,Fóti út,47.577829,19.093501,,,,1.0,-144.0
F00754,Baross utca / Fóti út,47.577577000000005,19.09281,,,,1.0,125.0
F00755,Baross utca / Fóti út,47.577020000000005,19.092809,,,,1.0,35.0
F00756,Baross utca,47.577226,19.09378,,,,1.0,-54.0
F00757,Bucka utca,47.575003,19.098363,,,,1.0,-53.0
F00758,Nádor utca,47.575003,19.098084,,,,1.0,122.0
